sleep_key,Sleep_Quality
12436,average
12437,average
12438,poor
12439,average
12440,average
12441,poor
12442,good
12443,average
12444,good
12445,good
12446,average
12447,good
12448,poor
12449,poor
12450,average
12451,good
12452,average
12453,average
12454,average
12455,good
12456,poor
12457,poor
12458,poor
12459,average
12460,poor
12461,good
12462,average
12463,average
12464,good
12465,average
12466,poor
12467,poor
12468,good
12469,poor
12470,good
12471,average
12472,poor
12473,average
12474,poor
12475,average
12476,good
12477,good
12478,average
12479,average
12480,poor
12481,poor
12482,average
12483,poor
12484,good
12485,good
12486,average
12487,average
12488,good
12489,poor
12490,good
12491,good
12492,average
12493,good
12494,average
12495,average
12496,poor
12497,poor
12498,average
12499,good
12500,good
12501,average
12502,good
12503,average
12504,good
12505,average
12506,average
12507,good
12508,good
12509,good
12510,poor
12511,average
12512,poor
12513,average
12514,average
12515,average
12516,average
12517,average
12518,good
12519,poor
12520,average
12521,good
12522,poor
12523,average
12524,good
12525,good
12526,good
12527,poor
12528,poor
12529,good
12530,good
12531,poor
12532,poor
12533,average
12534,good
12535,poor
12536,average
12537,average
12538,average
12539,average
12540,average
12541,poor
12542,average
12543,good
12544,good
12545,poor
12546,good
12547,poor
12548,good
12549,good
12550,good
12551,poor
12552,average
12553,average
12554,average
12555,good
12556,average
12557,good
12558,good
12559,good
12560,poor
12561,poor
12562,poor
12563,average
12564,average
12565,average
12566,average
12567,average
12568,good
12569,good
12570,good
12571,average
12572,good
12573,poor
12574,poor
12575,poor
12576,good
12577,poor
12578,good
12579,poor
12580,average
12581,good
12582,good
12583,poor
12584,poor
12585,good
12586,good
12587,good
12588,poor
12589,poor
12590,poor
12591,average
12592,average
12593,good
12594,good
12595,poor
12596,good
12597,good
12598,good
12599,average
12600,average
12601,good
12602,average
12603,average
12604,good
12605,good
12606,poor
12607,average
12608,good
12609,good
12610,poor
12611,good
12612,average
12613,average
12614,good
12615,good
12616,good
12617,good
12618,poor
12619,poor
12620,good
12621,good
12622,average
12623,good
12624,poor
12625,poor
12626,average
12627,good
12628,poor
12629,poor
12630,poor
12631,poor
12632,good
12633,average
12634,average
12635,good
12636,poor
12637,good
12638,poor
12639,good
12640,good
12641,good
12642,poor
12643,good
12644,poor
12645,average
12646,average
12647,poor
12648,good
12649,good
12650,poor
12651,poor
12652,average
12653,poor
12654,average
12655,average
12656,average
12657,average
12658,average
12659,poor
12660,good
12661,poor
12662,good
12663,average
12664,average
12665,good
12666,good
12667,poor
12668,poor
12669,good
12670,average
12671,good
12672,average
12673,good
12674,poor
12675,good
12676,poor
12677,poor
12678,good
12679,average
12680,good
12681,average
12682,poor
12683,poor
12684,good
12685,average
12686,average
12687,average
12688,average
12689,average
12690,average
12691,poor
12692,poor
12693,poor
12694,poor
12695,poor
12696,poor
12697,poor
12698,poor
12699,average
12700,good
12701,poor
12702,average
12703,average
12704,poor
12705,poor
12706,good
12707,good
12708,average
12709,poor
12710,poor
12711,poor
12712,good
12713,average
12714,good
12715,poor
12716,average
12717,poor
12718,poor
12719,poor
12720,poor
12721,good
12722,poor
12723,poor
12724,poor
12725,average
12726,average
12727,average
12728,poor
12729,poor
12730,good
12731,poor
12732,average
12733,average
12734,average
12735,good
12736,average
12737,poor
12738,average
12739,poor
12740,poor
12741,good
12742,average
12743,average
12744,average
12745,good
12746,average
12747,average
12748,average
12749,good
12750,poor
12751,average
12752,good
12753,poor
12754,poor
12755,good
12756,average
12757,poor
12758,average
12759,average
12760,good
12761,good
12762,average
12763,average
12764,good
12765,good
12766,poor
12767,good
12768,poor
12769,average
12770,poor
12771,poor
12772,average
12773,good
12774,poor
12775,average
12776,good
12777,poor
12778,average
12779,poor
12780,poor
12781,good
12782,average
12783,average
12784,good
12785,good
12786,poor
12787,average
12788,poor
12789,poor
12790,average
12791,average
12792,poor
12793,average
12794,good
12795,average
12796,good
12797,good
12798,good
12799,poor
12800,poor
12801,poor
12802,good
12803,poor
12804,good
12805,poor
12806,good
12807,poor
12808,good
12809,average
12810,poor
12811,poor
12812,good
12813,good
12814,average
12815,average
12816,poor
12817,poor
12818,good
12819,good
12820,poor
12821,poor
12822,average
12823,good
12824,good
12825,good
12826,good
12827,poor
12828,average
12829,average
12830,good
12831,average
12832,average
12833,good
12834,poor
12835,good
12836,poor
12837,average
12838,average
12839,good
12840,average
12841,average
12842,good
12843,poor
12844,average
12845,good
12846,good
12847,good
12848,good
12849,good
12850,average
12851,good
12852,average
12853,poor
12854,poor
12855,average
12856,poor
12857,poor
12858,good
12859,poor
12860,average
12861,poor
12862,good
12863,poor
12864,poor
12865,average
12866,poor
12867,poor
12868,poor
12869,good
12870,good
12871,poor
12872,poor
12873,poor
12874,poor
12875,good
12876,poor
12877,average
12878,good
12879,good
12880,good
12881,average
12882,poor
12883,average
12884,poor
12885,good
12886,average
12887,good
12888,average
12889,good
12890,good
12891,good
12892,poor
12893,good
12894,good
12895,average
12896,good
12897,good
12898,good
12899,poor
12900,average
12901,good
12902,good
12903,good
12904,good
12905,average
12906,average
12907,poor
12908,average
12909,good
12910,average
12911,good
12912,good
12913,average
12914,average
12915,good
12916,good
12917,poor
12918,average
12919,poor
12920,good
12921,poor
12922,good
12923,good
12924,good
12925,poor
12926,average
12927,poor
12928,average
12929,poor
12930,average
12931,good
12932,poor
12933,poor
12934,good
12935,poor
12936,average
12937,good
12938,average
12939,poor
12940,good
12941,poor
12942,good
12943,good
12944,average
12945,poor
12946,average
12947,average
12948,good
12949,average
12950,poor
12951,average
12952,poor
12953,average
12954,good
12955,good
12956,average
12957,poor
12958,average
12959,good
12960,good
12961,poor
12962,good
12963,average
12964,good
12965,poor
12966,average
12967,good
12968,good
12969,average
12970,poor
12971,good
12972,average
12973,good
12974,poor
12975,good
12976,poor
12977,good
12978,average
12979,poor
12980,good
12981,poor
12982,good
12983,poor
12984,average
12985,poor
12986,poor
12987,average
12988,good
12989,poor
12990,poor
12991,poor
12992,average
12993,poor
12994,good
12995,poor
12996,good
12997,poor
12998,poor
12999,average
13000,poor
13001,good
13002,poor
13003,good
13004,good
13005,good
13006,poor
13007,good
13008,average
13009,average
13010,poor
13011,poor
13012,good
13013,poor
13014,good
13015,poor
13016,poor
13017,poor
13018,good
13019,poor
13020,good
13021,good
13022,average
13023,good
13024,poor
13025,average
13026,average
13027,average
13028,average
13029,good
13030,poor
13031,average
13032,average
13033,poor
13034,average
13035,average
13036,average
13037,average
13038,good
13039,poor
13040,good
13041,poor
13042,average
13043,good
13044,poor
13045,poor
13046,poor
13047,poor
13048,average
13049,good
13050,average
13051,average
13052,good
13053,average
13054,average
13055,poor
13056,poor
13057,good
13058,poor
13059,poor
13060,average
13061,average
13062,good
13063,good
13064,good
13065,good
13066,average
13067,good
13068,average
13069,good
13070,good
13071,average
13072,poor
13073,poor
13074,poor
13075,poor
13076,good
13077,poor
13078,poor
13079,average
13080,good
13081,average
13082,average
13083,good
13084,good
13085,average
13086,average
13087,poor
13088,good
13089,good
13090,average
13091,poor
13092,poor
13093,poor
13094,average
13095,good
13096,good
13097,good
13098,poor
13099,poor
13100,poor
13101,good
13102,average
13103,good
13104,average
13105,good
13106,average
13107,poor
13108,average
13109,poor
13110,average
13111,poor
13112,average
13113,average
13114,good
13115,average
13116,good
13117,good
13118,good
13119,good
13120,good
13121,average
13122,average
13123,poor
13124,poor
13125,average
13126,poor
13127,average
13128,average
13129,poor
13130,poor
13131,poor
13132,average
13133,good
13134,poor
13135,average
13136,average
13137,average
13138,good
13139,poor
13140,poor
13141,poor
13142,good
13143,poor
13144,poor
13145,poor
13146,average
13147,poor
13148,good
13149,poor
13150,poor
13151,average
13152,good
13153,poor
13154,good
13155,poor
13156,good
13157,average
13158,average
13159,good
13160,average
13161,poor
13162,good
13163,good
13164,average
13165,good
13166,good
13167,good
13168,good
13169,good
13170,good
13171,good
13172,good
13173,good
13174,average
13175,good
13176,poor
13177,good
13178,poor
13179,good
13180,poor
13181,good
13182,good
13183,poor
13184,good
13185,average
13186,poor
13187,average
13188,good
13189,poor
13190,good
13191,good
13192,poor
13193,good
13194,average
13195,good
13196,poor
13197,poor
13198,average
13199,good
13200,good
13201,good
13202,good
13203,poor
13204,poor
13205,poor
13206,good
13207,average
13208,good
13209,good
13210,poor
13211,good
13212,poor
13213,good
13214,good
13215,poor
13216,good
13217,average
13218,good
13219,average
13220,poor
13221,average
13222,poor
13223,good
13224,poor
13225,good
13226,good
13227,poor
13228,good
13229,good
13230,poor
13231,poor
13232,poor
13233,average
13234,average
13235,good
13236,average
13237,poor
13238,good
13239,poor
13240,good
13241,good
13242,poor
13243,average
13244,average
13245,poor
13246,average
13247,average
13248,good
13249,poor
13250,poor
13251,good
13252,good
13253,average
13254,good
13255,good
13256,good
13257,poor
13258,poor
13259,average
13260,good
13261,good
13262,poor
13263,good
13264,poor
13265,good
13266,good
13267,poor
13268,good
13269,average
13270,poor
13271,average
13272,average
13273,good
13274,good
13275,poor
13276,poor
13277,good
13278,poor
13279,average
13280,good
13281,poor
13282,poor
13283,good
13284,poor
13285,average
13286,good
13287,poor
13288,average
13289,good
13290,poor
13291,poor
13292,average
13293,average
13294,good
13295,poor
13296,good
13297,poor
13298,average
13299,average
13300,average
13301,good
13302,good
13303,poor
13304,average
13305,poor
13306,good
13307,average
13308,poor
13309,average
13310,average
13311,poor
13312,good
13313,average
13314,good
13315,poor
13316,average
13317,good
13318,poor
13319,average
13320,average
13321,average
13322,poor
13323,good
13324,average
13325,poor
13326,poor
13327,average
13328,poor
13329,good
13330,good
13331,average
13332,poor
13333,average
13334,average
13335,good
13336,average
13337,good
13338,good
13339,poor
13340,good
13341,good
13342,good
13343,good
13344,average
13345,good
13346,poor
13347,good
13348,poor
13349,good
13350,poor
13351,good
13352,good
13353,good
13354,poor
13355,good
13356,poor
13357,poor
13358,good
13359,average
13360,good
13361,average
13362,good
13363,good
13364,good
13365,poor
13366,average
13367,poor
13368,good
13369,average
13370,poor
13371,average
13372,good
13373,poor
13374,average
13375,average
13376,poor
13377,good
13378,good
13379,good
13380,good
13381,poor
13382,average
13383,average
13384,average
13385,average
13386,average
13387,good
13388,poor
13389,good
13390,average
13391,average
13392,good
13393,average
13394,good
13395,poor
13396,average
13397,good
13398,good
13399,good
13400,poor
13401,poor
13402,good
13403,poor
13404,good
13405,average
13406,poor
13407,good
13408,average
13409,poor
13410,average
13411,good
13412,good
13413,average
13414,average
13415,poor
13416,poor
13417,good
13418,good
13419,good
13420,poor
13421,poor
13422,poor
13423,good
13424,good
13425,good
13426,average
13427,good
13428,good
13429,good
13430,good
13431,average
13432,average
13433,good
13434,average
13435,average
13436,good
13437,poor
13438,average
13439,average
13440,average
13441,poor
13442,good
13443,average
13444,good
13445,good
13446,poor
13447,good
13448,poor
13449,poor
13450,good
13451,good
13452,average
13453,good
13454,poor
13455,good
13456,average
13457,average
13458,average
13459,good
13460,good
13461,good
13462,poor
13463,average
13464,average
13465,average
13466,good
13467,average
13468,poor
13469,average
13470,poor
13471,poor
13472,good
13473,average
13474,good
13475,good
13476,average
13477,good
13478,poor
13479,good
13480,good
13481,average
13482,poor
13483,poor
13484,poor
13485,poor
13486,average
13487,good
13488,average
13489,good
13490,good
13491,poor
13492,good
13493,average
13494,average
13495,poor
13496,average
13497,good
13498,good
13499,average
13500,poor
13501,average
13502,good
13503,good
13504,good
13505,average
13506,poor
13507,average
13508,poor
13509,good
13510,poor
13511,poor
13512,average
13513,good
13514,good
13515,average
13516,poor
13517,poor
13518,good
13519,poor
13520,average
13521,poor
13522,average
13523,good
13524,poor
13525,poor
13526,poor
13527,good
13528,average
13529,average
13530,average
13531,average
13532,average
13533,average
13534,average
13535,good
13536,poor
13537,average
13538,average
13539,poor
13540,poor
13541,average
13542,poor
13543,good
13544,good
13545,average
13546,average
13547,average
13548,good
13549,average
13550,good
13551,average
13552,average
13553,poor
13554,average
13555,average
13556,poor
13557,average
13558,good
13559,average
13560,average
13561,poor
13562,good
13563,poor
13564,poor
13565,poor
13566,poor
13567,average
13568,good
13569,good
13570,poor
13571,average
13572,good
13573,average
13574,average
13575,good
13576,average
13577,average
13578,poor
