activity_key,Activity_Type
16404,Running
16405,Weightlifting
16406,Cycling
16407,Walking
16408,Running
16409,Running
16410,Yoga
16411,Yoga
16412,Yoga
16413,Swimming
16414,Yoga
16415,Weightlifting
16416,Running
16417,Weightlifting
16418,Swimming
16419,Swimming
16420,Yoga
16421,Running
16422,Swimming
16423,Cycling
16424,Running
16425,Swimming
16426,Walking
16427,Swimming
16428,Weightlifting
16429,Walking
16430,Yoga
16431,Walking
16432,Cycling
16433,Walking
16434,Weightlifting
16435,Yoga
16436,Running
16437,Cycling
16438,Swimming
16439,Cycling
16440,Walking
16441,Running
16442,Swimming
16443,Cycling
16444,Weightlifting
16445,Cycling
16446,Swimming
16447,Weightlifting
16448,Weightlifting
16449,Weightlifting
16450,Running
16451,Cycling
16452,Running
16453,Yoga
16454,Weightlifting
16455,Walking
16456,Walking
16457,Swimming
16458,Weightlifting
16459,Swimming
16460,Walking
16461,Yoga
16462,Cycling
16463,Yoga
16464,Swimming
16465,Running
16466,Weightlifting
16467,Walking
16468,Swimming
16469,Running
16470,Yoga
16471,Swimming
16472,Yoga
16473,Weightlifting
16474,Weightlifting
16475,Walking
16476,Running
16477,Walking
16478,Walking
16479,Running
16480,Weightlifting
16481,Cycling
16482,Weightlifting
16483,Swimming
16484,Walking
16485,Yoga
16486,Weightlifting
16487,Walking
16488,Swimming
16489,Swimming
16490,Swimming
16491,Yoga
16492,Swimming
16493,Walking
16494,Yoga
16495,Running
16496,Running
16497,Walking
16498,Weightlifting
16499,Walking
16500,Yoga
16501,Running
16502,Swimming
16503,Running
16504,Cycling
16505,Swimming
16506,Yoga
16507,Cycling
16508,Running
16509,Yoga
16510,Running
16511,Swimming
16512,Running
16513,Walking
16514,Running
16515,Yoga
16516,Weightlifting
16517,Swimming
16518,Running
16519,Yoga
16520,Swimming
16521,Weightlifting
16522,Cycling
16523,Swimming
16524,Walking
16525,Cycling
16526,Cycling
16527,Walking
16528,Walking
16529,Swimming
16530,Walking
16531,Yoga
16532,Weightlifting
16533,Cycling
16534,Yoga
16535,Walking
16536,Running
16537,Weightlifting
16538,Walking
16539,Swimming
16540,Swimming
16541,Walking
16542,Walking
16543,Running
16544,Weightlifting
16545,Cycling
16546,Running
16547,Weightlifting
16548,Swimming
16549,Cycling
16550,Walking
16551,Swimming
16552,Walking
16553,Cycling
16554,Weightlifting
16555,Running
16556,Cycling
16557,Weightlifting
16558,Running
16559,Walking
16560,Swimming
16561,Yoga
16562,Weightlifting
16563,Running
16564,Weightlifting
16565,Weightlifting
16566,Yoga
16567,Yoga
16568,Yoga
16569,Yoga
16570,Walking
16571,Walking
16572,Swimming
16573,Yoga
16574,Yoga
16575,Running
16576,Cycling
16577,Running
16578,Swimming
16579,Swimming
16580,Yoga
16581,Yoga
16582,Weightlifting
16583,Weightlifting
16584,Running
16585,Running
16586,Swimming
16587,Weightlifting
16588,Walking
16589,Weightlifting
16590,Yoga
16591,Cycling
16592,Swimming
16593,Weightlifting
16594,Weightlifting
16595,Cycling
16596,Yoga
16597,Running
16598,Running
16599,Yoga
16600,Walking
16601,Yoga
16602,Cycling
16603,Cycling
16604,Yoga
16605,Swimming
16606,Swimming
16607,Swimming
16608,Swimming
16609,Cycling
16610,Weightlifting
16611,Walking
16612,Yoga
16613,Weightlifting
16614,Running
16615,Running
16616,Swimming
16617,Walking
16618,Swimming
16619,Cycling
16620,Weightlifting
16621,Running
16622,Swimming
16623,Weightlifting
16624,Walking
16625,Walking
16626,Cycling
16627,Swimming
16628,Swimming
16629,Weightlifting
16630,Swimming
16631,Walking
16632,Swimming
16633,Weightlifting
16634,Cycling
16635,Cycling
16636,Yoga
16637,Running
16638,Weightlifting
16639,Swimming
16640,Swimming
16641,Swimming
16642,Running
16643,Running
16644,Cycling
16645,Weightlifting
16646,Walking
16647,Cycling
16648,Running
16649,Weightlifting
16650,Weightlifting
16651,Cycling
16652,Yoga
16653,Yoga
16654,Running
16655,Yoga
16656,Yoga
16657,Swimming
16658,Yoga
16659,Swimming
16660,Yoga
16661,Weightlifting
16662,Yoga
16663,Swimming
16664,Walking
16665,Yoga
16666,Yoga
16667,Walking
16668,Running
16669,Weightlifting
16670,Running
16671,Running
16672,Yoga
16673,Swimming
16674,Walking
16675,Weightlifting
16676,Walking
16677,Weightlifting
16678,Walking
16679,Running
16680,Yoga
16681,Yoga
16682,Swimming
16683,Swimming
16684,Weightlifting
16685,Weightlifting
16686,Swimming
16687,Swimming
16688,Yoga
16689,Cycling
16690,Walking
16691,Swimming
16692,Yoga
16693,Walking
16694,Walking
16695,Weightlifting
16696,Swimming
16697,Weightlifting
16698,Running
16699,Walking
16700,Running
16701,Cycling
16702,Weightlifting
16703,Walking
16704,Yoga
16705,Running
16706,Yoga
16707,Yoga
16708,Running
16709,Yoga
16710,Yoga
16711,Walking
16712,Weightlifting
16713,Yoga
16714,Swimming
16715,Swimming
16716,Yoga
16717,Swimming
16718,Running
16719,Weightlifting
16720,Yoga
16721,Weightlifting
16722,Cycling
16723,Cycling
16724,Running
16725,Cycling
16726,Cycling
16727,Cycling
16728,Weightlifting
16729,Weightlifting
16730,Cycling
16731,Weightlifting
16732,Cycling
16733,Yoga
16734,Weightlifting
16735,Cycling
16736,Cycling
16737,Weightlifting
16738,Weightlifting
16739,Yoga
16740,Swimming
16741,Cycling
16742,Cycling
16743,Running
16744,Running
16745,Running
16746,Weightlifting
16747,Swimming
16748,Cycling
16749,Running
16750,Cycling
16751,Swimming
16752,Weightlifting
16753,Walking
16754,Cycling
16755,Cycling
16756,Weightlifting
16757,Weightlifting
16758,Walking
16759,Weightlifting
16760,Yoga
16761,Swimming
16762,Cycling
16763,Cycling
16764,Yoga
16765,Yoga
16766,Running
16767,Yoga
16768,Swimming
16769,Running
16770,Yoga
16771,Walking
16772,Cycling
16773,Cycling
16774,Yoga
16775,Swimming
16776,Running
16777,Swimming
16778,Running
16779,Running
16780,Walking
16781,Yoga
16782,Cycling
16783,Swimming
16784,Swimming
16785,Swimming
16786,Yoga
16787,Weightlifting
16788,Cycling
16789,Running
16790,Walking
16791,Running
16792,Yoga
16793,Weightlifting
16794,Cycling
16795,Walking
16796,Weightlifting
16797,Cycling
16798,Walking
16799,Swimming
16800,Yoga
16801,Weightlifting
16802,Running
16803,Swimming
16804,Cycling
16805,Yoga
16806,Swimming
16807,Walking
16808,Swimming
16809,Swimming
16810,Swimming
16811,Yoga
16812,Walking
16813,Yoga
16814,Weightlifting
16815,Yoga
16816,Yoga
16817,Walking
16818,Walking
16819,Running
16820,Walking
16821,Walking
16822,Running
16823,Cycling
16824,Weightlifting
16825,Weightlifting
16826,Cycling
16827,Running
16828,Yoga
16829,Walking
16830,Weightlifting
16831,Walking
16832,Cycling
16833,Yoga
16834,Weightlifting
16835,Yoga
16836,Running
16837,Cycling
16838,Running
16839,Running
16840,Running
16841,Swimming
16842,Running
16843,Walking
16844,Yoga
16845,Walking
16846,Running
16847,Walking
16848,Swimming
16849,Cycling
16850,Walking
16851,Weightlifting
16852,Cycling
16853,Walking
16854,Cycling
16855,Cycling
16856,Running
16857,Weightlifting
16858,Yoga
16859,Cycling
16860,Walking
16861,Running
16862,Walking
16863,Swimming
16864,Cycling
16865,Walking
16866,Swimming
16867,Running
16868,Swimming
16869,Cycling
16870,Cycling
16871,Swimming
16872,Weightlifting
16873,Cycling
16874,Walking
16875,Weightlifting
16876,Weightlifting
16877,Cycling
16878,Weightlifting
16879,Swimming
16880,Running
16881,Yoga
16882,Cycling
16883,Cycling
16884,Cycling
16885,Weightlifting
16886,Cycling
16887,Swimming
16888,Running
16889,Yoga
16890,Weightlifting
16891,Running
16892,Cycling
16893,Cycling
16894,Cycling
16895,Cycling
16896,Yoga
16897,Running
16898,Weightlifting
16899,Yoga
16900,Weightlifting
16901,Running
16902,Cycling
16903,Running
16904,Cycling
16905,Swimming
16906,Yoga
16907,Yoga
16908,Swimming
16909,Swimming
16910,Weightlifting
16911,Weightlifting
16912,Weightlifting
16913,Weightlifting
16914,Cycling
16915,Running
16916,Walking
16917,Walking
16918,Yoga
16919,Cycling
16920,Walking
16921,Weightlifting
16922,Running
16923,Running
16924,Swimming
16925,Cycling
16926,Cycling
16927,Yoga
16928,Weightlifting
16929,Weightlifting
16930,Weightlifting
16931,Walking
16932,Cycling
16933,Walking
16934,Walking
16935,Walking
16936,Cycling
16937,Walking
16938,Running
16939,Walking
16940,Weightlifting
16941,Weightlifting
16942,Swimming
16943,Running
16944,Weightlifting
16945,Yoga
16946,Weightlifting
16947,Cycling
16948,Weightlifting
16949,Yoga
16950,Swimming
16951,Cycling
16952,Running
16953,Weightlifting
16954,Swimming
16955,Swimming
16956,Yoga
16957,Cycling
16958,Walking
16959,Walking
16960,Cycling
16961,Weightlifting
16962,Cycling
16963,Cycling
16964,Weightlifting
16965,Swimming
16966,Swimming
16967,Running
16968,Weightlifting
16969,Weightlifting
16970,Running
16971,Running
16972,Walking
16973,Cycling
16974,Walking
16975,Weightlifting
16976,Yoga
16977,Weightlifting
16978,Walking
16979,Cycling
16980,Weightlifting
16981,Cycling
16982,Weightlifting
16983,Cycling
16984,Running
16985,Cycling
16986,Swimming
16987,Weightlifting
16988,Weightlifting
16989,Weightlifting
16990,Running
16991,Walking
16992,Swimming
16993,Walking
16994,Walking
16995,Running
16996,Yoga
16997,Yoga
16998,Cycling
16999,Yoga
17000,Cycling
17001,Running
17002,Running
17003,Cycling
17004,Yoga
17005,Cycling
17006,Weightlifting
17007,Swimming
17008,Running
17009,Running
17010,Cycling
17011,Running
17012,Cycling
17013,Yoga
17014,Cycling
17015,Running
17016,Cycling
17017,Cycling
17018,Weightlifting
17019,Yoga
17020,Weightlifting
17021,Swimming
17022,Cycling
17023,Walking
17024,Swimming
17025,Cycling
17026,Walking
17027,Cycling
17028,Swimming
17029,Running
17030,Running
17031,Walking
17032,Running
17033,Cycling
17034,Running
17035,Cycling
17036,Running
17037,Weightlifting
17038,Running
17039,Weightlifting
17040,Cycling
17041,Yoga
17042,Cycling
17043,Yoga
17044,Yoga
17045,Weightlifting
17046,Yoga
17047,Running
17048,Swimming
17049,Cycling
17050,Cycling
17051,Weightlifting
17052,Swimming
17053,Yoga
17054,Walking
17055,Running
17056,Running
17057,Walking
17058,Weightlifting
17059,Cycling
17060,Running
17061,Running
17062,Yoga
17063,Swimming
17064,Swimming
17065,Walking
17066,Swimming
17067,Swimming
17068,Yoga
17069,Swimming
17070,Running
17071,Swimming
17072,Running
17073,Yoga
17074,Weightlifting
17075,Weightlifting
17076,Cycling
17077,Weightlifting
17078,Walking
17079,Cycling
17080,Running
17081,Swimming
17082,Running
17083,Running
17084,Running
17085,Weightlifting
17086,Running
17087,Walking
17088,Weightlifting
17089,Running
17090,Yoga
17091,Weightlifting
17092,Cycling
17093,Swimming
17094,Swimming
17095,Cycling
17096,Weightlifting
17097,Weightlifting
17098,Yoga
17099,Walking
17100,Walking
17101,Running
17102,Yoga
17103,Walking
17104,Swimming
17105,Cycling
17106,Yoga
17107,Swimming
17108,Cycling
17109,Yoga
17110,Running
17111,Weightlifting
17112,Walking
17113,Weightlifting
17114,Running
17115,Cycling
17116,Swimming
17117,Walking
17118,Swimming
17119,Yoga
17120,Yoga
17121,Cycling
17122,Walking
17123,Swimming
17124,Weightlifting
17125,Walking
17126,Running
17127,Running
17128,Swimming
17129,Swimming
17130,Walking
17131,Running
17132,Walking
17133,Yoga
17134,Yoga
17135,Weightlifting
17136,Swimming
17137,Weightlifting
17138,Weightlifting
17139,Yoga
17140,Cycling
17141,Swimming
17142,Swimming
17143,Swimming
17144,Weightlifting
17145,Cycling
17146,Cycling
17147,Running
17148,Cycling
17149,Yoga
17150,Walking
17151,Cycling
17152,Running
17153,Yoga
17154,Walking
17155,Running
17156,Swimming
17157,Cycling
17158,Weightlifting
17159,Swimming
17160,Running
17161,Cycling
17162,Swimming
17163,Running
17164,Yoga
17165,Yoga
17166,Swimming
17167,Weightlifting
17168,Swimming
17169,Weightlifting
17170,Swimming
17171,Walking
17172,Weightlifting
17173,Walking
17174,Yoga
17175,Walking
17176,Running
17177,Running
17178,Running
17179,Yoga
17180,Swimming
17181,Walking
17182,Swimming
17183,Swimming
17184,Walking
17185,Running
17186,Weightlifting
17187,Yoga
17188,Running
17189,Weightlifting
17190,Yoga
17191,Running
17192,Cycling
17193,Cycling
17194,Cycling
17195,Yoga
17196,Cycling
17197,Swimming
17198,Cycling
17199,Yoga
17200,Walking
17201,Cycling
17202,Cycling
17203,Running
17204,Weightlifting
17205,Weightlifting
17206,Swimming
17207,Weightlifting
17208,Walking
17209,Weightlifting
17210,Weightlifting
17211,Walking
17212,Cycling
17213,Weightlifting
17214,Cycling
17215,Cycling
17216,Walking
17217,Weightlifting
17218,Cycling
17219,Weightlifting
17220,Running
17221,Running
17222,Weightlifting
17223,Swimming
17224,Cycling
17225,Weightlifting
17226,Cycling
17227,Weightlifting
17228,Swimming
17229,Cycling
17230,Yoga
17231,Running
17232,Yoga
17233,Weightlifting
17234,Swimming
17235,Swimming
17236,Weightlifting
17237,Cycling
17238,Swimming
17239,Running
17240,Walking
17241,Yoga
17242,Running
17243,Walking
17244,Swimming
17245,Cycling
17246,Yoga
17247,Swimming
17248,Swimming
17249,Weightlifting
17250,Running
17251,Yoga
17252,Walking
17253,Cycling
17254,Weightlifting
17255,Cycling
17256,Running
17257,Walking
17258,Running
17259,Yoga
17260,Yoga
17261,Cycling
17262,Yoga
17263,Yoga
17264,Walking
17265,Weightlifting
17266,Walking
17267,Running
17268,Walking
17269,Swimming
17270,Cycling
17271,Cycling
17272,Yoga
17273,Weightlifting
17274,Swimming
17275,Weightlifting
17276,Cycling
17277,Yoga
17278,Running
17279,Weightlifting
17280,Swimming
17281,Cycling
17282,Weightlifting
17283,Swimming
17284,Cycling
17285,Swimming
17286,Weightlifting
17287,Yoga
17288,Weightlifting
17289,Yoga
17290,Weightlifting
17291,Swimming
17292,Swimming
17293,Weightlifting
17294,Cycling
17295,Yoga
17296,Walking
17297,Running
17298,Walking
17299,Walking
17300,Cycling
17301,Swimming
17302,Swimming
17303,Yoga
17304,Running
17305,Running
17306,Walking
17307,Yoga
17308,Running
17309,Weightlifting
17310,Swimming
17311,Walking
17312,Running
17313,Weightlifting
17314,Walking
17315,Walking
17316,Weightlifting
17317,Swimming
17318,Yoga
17319,Running
17320,Weightlifting
17321,Weightlifting
17322,Walking
17323,Cycling
17324,Walking
17325,Cycling
17326,Weightlifting
17327,Yoga
17328,Running
17329,Walking
17330,Swimming
17331,Running
17332,Yoga
17333,Cycling
17334,Weightlifting
17335,Yoga
17336,Cycling
17337,Cycling
17338,Running
17339,Yoga
17340,Running
17341,Running
17342,Weightlifting
17343,Yoga
17344,Yoga
17345,Walking
17346,Walking
17347,Cycling
17348,Weightlifting
17349,Swimming
17350,Swimming
17351,Yoga
17352,Yoga
17353,Weightlifting
17354,Cycling
17355,Walking
17356,Swimming
17357,Running
17358,Running
17359,Running
17360,Weightlifting
17361,Walking
17362,Weightlifting
17363,Yoga
17364,Cycling
17365,Walking
17366,Running
17367,Running
17368,Cycling
17369,Yoga
17370,Yoga
17371,Walking
17372,Yoga
17373,Cycling
17374,Walking
17375,Walking
17376,Weightlifting
17377,Cycling
17378,Running
17379,Yoga
17380,Yoga
17381,Running
17382,Swimming
17383,Cycling
17384,Running
17385,Swimming
17386,Swimming
17387,Walking
17388,Yoga
17389,Walking
17390,Cycling
17391,Walking
17392,Swimming
17393,Weightlifting
17394,Yoga
17395,Cycling
17396,Running
17397,Yoga
17398,Walking
17399,Yoga
17400,Cycling
17401,Weightlifting
17402,Swimming
17403,Cycling
17404,Cycling
17405,Running
17406,Running
17407,Yoga
17408,Cycling
17409,Swimming
17410,Yoga
17411,Swimming
17412,Yoga
17413,Walking
17414,Walking
17415,Running
17416,Cycling
17417,Swimming
17418,Swimming
17419,Running
17420,Running
17421,Running
17422,Weightlifting
17423,Walking
17424,Walking
17425,Walking
17426,Cycling
17427,Swimming
17428,Cycling
17429,Swimming
17430,Cycling
17431,Yoga
17432,Running
17433,Walking
17434,Yoga
17435,Yoga
17436,Cycling
17437,Yoga
17438,Cycling
17439,Swimming
17440,Yoga
17441,Weightlifting
17442,Running
17443,Yoga
17444,Yoga
17445,Swimming
17446,Cycling
17447,Cycling
17448,Cycling
17449,Cycling
17450,Running
17451,Swimming
17452,Running
17453,Walking
17454,Cycling
17455,Cycling
17456,Cycling
17457,Swimming
17458,Running
17459,Swimming
17460,Cycling
17461,Running
17462,Running
17463,Cycling
17464,Swimming
17465,Running
17466,Cycling
17467,Running
17468,Walking
17469,Walking
17470,Cycling
17471,Swimming
17472,Weightlifting
17473,Walking
17474,Weightlifting
17475,Cycling
17476,Swimming
17477,Swimming
17478,Weightlifting
17479,Running
17480,Swimming
17481,Weightlifting
17482,Walking
17483,Running
17484,Swimming
17485,Yoga
17486,Walking
17487,Running
17488,Weightlifting
17489,Swimming
17490,Walking
17491,Weightlifting
17492,Weightlifting
17493,Yoga
17494,Walking
17495,Yoga
17496,Swimming
17497,Running
17498,Weightlifting
17499,Yoga
17500,Weightlifting
17501,Walking
17502,Weightlifting
17503,Yoga
17504,Walking
17505,Cycling
17506,Yoga
17507,Yoga
17508,Weightlifting
17509,Walking
17510,Running
17511,Weightlifting
17512,Weightlifting
17513,Yoga
17514,Weightlifting
17515,Weightlifting
17516,Running
17517,Cycling
17518,Cycling
17519,Cycling
17520,Cycling
17521,Weightlifting
17522,Swimming
17523,Walking
17524,Swimming
17525,Weightlifting
17526,Weightlifting
17527,Walking
17528,Cycling
17529,Weightlifting
17530,Yoga
17531,Running
17532,Running
17533,Walking
17534,Yoga
17535,Running
17536,Swimming
17537,Cycling
17538,Swimming
17539,Swimming
17540,Yoga
17541,Yoga
17542,Cycling
17543,Walking
17544,Yoga
17545,Running
17546,Running
17547,Running
17548,Walking
17549,Running
17550,Yoga
17551,Walking
17552,Swimming
17553,Walking
17554,Running
17555,Cycling
17556,Weightlifting
17557,Swimming
17558,Running
17559,Yoga
17560,Swimming
17561,Running
17562,Yoga
17563,Cycling
17564,Cycling
17565,Weightlifting
17566,Weightlifting
17567,Weightlifting
17568,Walking
17569,Running
17570,Cycling
17571,Running
17572,Running
17573,Cycling
17574,Cycling
17575,Weightlifting
17576,Walking
17577,Swimming
17578,Yoga
17579,Weightlifting
17580,Cycling
17581,Weightlifting
17582,Walking
17583,Yoga
17584,Walking
17585,Weightlifting
17586,Running
17587,Swimming
17588,Cycling
17589,Walking
17590,Walking
17591,Cycling
17592,Weightlifting
17593,Weightlifting
17594,Cycling
17595,Cycling
17596,Cycling
17597,Swimming
17598,Swimming
17599,Yoga
17600,Yoga
17601,Weightlifting
17602,Running
17603,Yoga
17604,Swimming
17605,Walking
17606,Walking
17607,Swimming
17608,Weightlifting
17609,Walking
17610,Swimming
17611,Cycling
17612,Running
17613,Running
17614,Running
17615,Weightlifting
17616,Weightlifting
17617,Cycling
17618,Cycling
17619,Swimming
17620,Swimming
17621,Walking
17622,Swimming
17623,Weightlifting
17624,Swimming
17625,Walking
17626,Yoga
17627,Weightlifting
17628,Walking
17629,Running
17630,Swimming
17631,Running
17632,Weightlifting
17633,Yoga
17634,Running
17635,Weightlifting
17636,Running
17637,Weightlifting
17638,Yoga
17639,Cycling
17640,Cycling
17641,Swimming
17642,Swimming
17643,Running
17644,Walking
17645,Walking
17646,Swimming
17647,Weightlifting
17648,Swimming
17649,Walking
17650,Swimming
17651,Swimming
17652,Walking
17653,Cycling
17654,Weightlifting
17655,Walking
17656,Weightlifting
17657,Yoga
17658,Cycling
17659,Weightlifting
17660,Cycling
17661,Weightlifting
17662,Cycling
17663,Weightlifting
17664,Cycling
17665,Running
17666,Yoga
17667,Running
17668,Running
17669,Cycling
17670,Cycling
17671,Cycling
17672,Cycling
17673,Yoga
17674,Walking
17675,Walking
17676,Yoga
17677,Walking
17678,Cycling
